,ecorregion_nivel_1,fecha,num_incendios,area_km2_ecorregiones,incendios_cada_km2
283,Elevaciones Semiaridas Meridionales,2005-02-13,3,453940974.5789417,6.608788736867575e-09
284,Elevaciones Semiaridas Meridionales,2005-02-15,1,453940974.5789417,2.2029295789558583e-09
285,Elevaciones Semiaridas Meridionales,2005-02-16,1,453940974.5789417,2.2029295789558583e-09
286,Elevaciones Semiaridas Meridionales,2005-02-17,7,453940974.5789417,1.542050705269101e-08
287,Elevaciones Semiaridas Meridionales,2005-02-19,1,453940974.5789417,2.2029295789558583e-09
288,Elevaciones Semiaridas Meridionales,2005-02-20,1,453940974.5789417,2.2029295789558583e-09
289,Elevaciones Semiaridas Meridionales,2005-02-28,1,453940974.5789417,2.2029295789558583e-09
290,Elevaciones Semiaridas Meridionales,2005-03-09,3,453940974.5789417,6.608788736867575e-09
291,Elevaciones Semiaridas Meridionales,2005-03-10,1,453940974.5789417,2.2029295789558583e-09
292,Elevaciones Semiaridas Meridionales,2005-03-11,1,453940974.5789417,2.2029295789558583e-09
293,Elevaciones Semiaridas Meridionales,2005-03-12,2,453940974.5789417,4.405859157911717e-09
294,Elevaciones Semiaridas Meridionales,2005-03-17,2,453940974.5789417,4.405859157911717e-09
295,Elevaciones Semiaridas Meridionales,2005-03-19,3,453940974.5789417,6.608788736867575e-09
296,Elevaciones Semiaridas Meridionales,2005-03-21,15,453940974.5789417,3.3043943684337876e-08
297,Elevaciones Semiaridas Meridionales,2005-03-23,4,453940974.5789417,8.811718315823433e-09
298,Elevaciones Semiaridas Meridionales,2005-03-24,1,453940974.5789417,2.2029295789558583e-09
299,Elevaciones Semiaridas Meridionales,2005-03-25,4,453940974.5789417,8.811718315823433e-09
300,Elevaciones Semiaridas Meridionales,2005-03-26,5,453940974.5789417,1.1014647894779291e-08
301,Elevaciones Semiaridas Meridionales,2005-03-27,1,453940974.5789417,2.2029295789558583e-09
302,Elevaciones Semiaridas Meridionales,2005-03-28,13,453940974.5789417,2.8638084526426158e-08
303,Elevaciones Semiaridas Meridionales,2005-03-30,5,453940974.5789417,1.1014647894779291e-08
304,Elevaciones Semiaridas Meridionales,2005-03-31,6,453940974.5789417,1.321757747373515e-08
305,Elevaciones Semiaridas Meridionales,2005-04-01,1,453940974.5789417,2.2029295789558583e-09
306,Elevaciones Semiaridas Meridionales,2005-04-04,1,453940974.5789417,2.2029295789558583e-09
307,Elevaciones Semiaridas Meridionales,2005-04-05,2,453940974.5789417,4.405859157911717e-09
308,Elevaciones Semiaridas Meridionales,2005-04-06,20,453940974.5789417,4.4058591579117164e-08
309,Elevaciones Semiaridas Meridionales,2005-04-09,2,453940974.5789417,4.405859157911717e-09
310,Elevaciones Semiaridas Meridionales,2005-04-10,3,453940974.5789417,6.608788736867575e-09
311,Elevaciones Semiaridas Meridionales,2005-04-11,2,453940974.5789417,4.405859157911717e-09
312,Elevaciones Semiaridas Meridionales,2005-04-13,4,453940974.5789417,8.811718315823433e-09
313,Elevaciones Semiaridas Meridionales,2005-04-15,5,453940974.5789417,1.1014647894779291e-08
314,Elevaciones Semiaridas Meridionales,2005-04-17,3,453940974.5789417,6.608788736867575e-09
315,Elevaciones Semiaridas Meridionales,2005-04-20,6,453940974.5789417,1.321757747373515e-08
316,Elevaciones Semiaridas Meridionales,2005-04-21,1,453940974.5789417,2.2029295789558583e-09
317,Elevaciones Semiaridas Meridionales,2005-04-22,4,453940974.5789417,8.811718315823433e-09
318,Elevaciones Semiaridas Meridionales,2005-04-23,3,453940974.5789417,6.608788736867575e-09
319,Elevaciones Semiaridas Meridionales,2005-04-24,3,453940974.5789417,6.608788736867575e-09
320,Elevaciones Semiaridas Meridionales,2005-04-25,1,453940974.5789417,2.2029295789558583e-09
321,Elevaciones Semiaridas Meridionales,2005-04-27,2,453940974.5789417,4.405859157911717e-09
322,Elevaciones Semiaridas Meridionales,2005-04-29,13,453940974.5789417,2.8638084526426158e-08
323,Elevaciones Semiaridas Meridionales,2005-04-30,6,453940974.5789417,1.321757747373515e-08
324,Elevaciones Semiaridas Meridionales,2005-05-01,12,453940974.5789417,2.64351549474703e-08
325,Elevaciones Semiaridas Meridionales,2005-05-02,4,453940974.5789417,8.811718315823433e-09
326,Elevaciones Semiaridas Meridionales,2005-05-03,2,453940974.5789417,4.405859157911717e-09
327,Elevaciones Semiaridas Meridionales,2005-05-04,8,453940974.5789417,1.7623436631646867e-08
328,Elevaciones Semiaridas Meridionales,2005-05-06,4,453940974.5789417,8.811718315823433e-09
329,Elevaciones Semiaridas Meridionales,2005-05-08,9,453940974.5789417,1.9826366210602724e-08
330,Elevaciones Semiaridas Meridionales,2005-05-09,1,453940974.5789417,2.2029295789558583e-09
331,Elevaciones Semiaridas Meridionales,2005-05-10,1,453940974.5789417,2.2029295789558583e-09
332,Elevaciones Semiaridas Meridionales,2005-05-11,3,453940974.5789417,6.608788736867575e-09
333,Elevaciones Semiaridas Meridionales,2005-05-12,2,453940974.5789417,4.405859157911717e-09
334,Elevaciones Semiaridas Meridionales,2005-05-13,9,453940974.5789417,1.9826366210602724e-08
335,Elevaciones Semiaridas Meridionales,2005-05-14,6,453940974.5789417,1.321757747373515e-08
336,Elevaciones Semiaridas Meridionales,2005-05-15,9,453940974.5789417,1.9826366210602724e-08
337,Elevaciones Semiaridas Meridionales,2005-05-16,2,453940974.5789417,4.405859157911717e-09
338,Elevaciones Semiaridas Meridionales,2005-05-17,4,453940974.5789417,8.811718315823433e-09
339,Elevaciones Semiaridas Meridionales,2005-05-18,1,453940974.5789417,2.2029295789558583e-09
340,Elevaciones Semiaridas Meridionales,2005-05-19,1,453940974.5789417,2.2029295789558583e-09
341,Elevaciones Semiaridas Meridionales,2005-05-20,12,453940974.5789417,2.64351549474703e-08
342,Elevaciones Semiaridas Meridionales,2005-05-21,2,453940974.5789417,4.405859157911717e-09
343,Elevaciones Semiaridas Meridionales,2005-05-22,9,453940974.5789417,1.9826366210602724e-08
344,Elevaciones Semiaridas Meridionales,2005-05-24,4,453940974.5789417,8.811718315823433e-09
345,Elevaciones Semiaridas Meridionales,2005-05-26,3,453940974.5789417,6.608788736867575e-09
346,Elevaciones Semiaridas Meridionales,2005-05-29,3,453940974.5789417,6.608788736867575e-09
347,Elevaciones Semiaridas Meridionales,2005-05-30,1,453940974.5789417,2.2029295789558583e-09
348,Elevaciones Semiaridas Meridionales,2005-05-31,4,453940974.5789417,8.811718315823433e-09
349,Elevaciones Semiaridas Meridionales,2005-06-03,4,453940974.5789417,8.811718315823433e-09
350,Elevaciones Semiaridas Meridionales,2005-06-05,2,453940974.5789417,4.405859157911717e-09
351,Elevaciones Semiaridas Meridionales,2005-06-07,7,453940974.5789417,1.542050705269101e-08
352,Elevaciones Semiaridas Meridionales,2005-06-09,2,453940974.5789417,4.405859157911717e-09
353,Elevaciones Semiaridas Meridionales,2005-06-10,1,453940974.5789417,2.2029295789558583e-09
354,Elevaciones Semiaridas Meridionales,2005-06-11,5,453940974.5789417,1.1014647894779291e-08
355,Elevaciones Semiaridas Meridionales,2005-06-12,2,453940974.5789417,4.405859157911717e-09
356,Elevaciones Semiaridas Meridionales,2005-06-13,4,453940974.5789417,8.811718315823433e-09
357,Elevaciones Semiaridas Meridionales,2005-06-14,1,453940974.5789417,2.2029295789558583e-09
358,Elevaciones Semiaridas Meridionales,2005-06-19,1,453940974.5789417,2.2029295789558583e-09
359,Elevaciones Semiaridas Meridionales,2005-06-20,2,453940974.5789417,4.405859157911717e-09
360,Elevaciones Semiaridas Meridionales,2005-06-21,4,453940974.5789417,8.811718315823433e-09
361,Elevaciones Semiaridas Meridionales,2005-06-26,7,453940974.5789417,1.542050705269101e-08
362,Elevaciones Semiaridas Meridionales,2005-06-27,4,453940974.5789417,8.811718315823433e-09
363,Elevaciones Semiaridas Meridionales,2005-06-28,20,453940974.5789417,4.4058591579117164e-08
364,Elevaciones Semiaridas Meridionales,2005-06-29,5,453940974.5789417,1.1014647894779291e-08
365,Elevaciones Semiaridas Meridionales,2005-06-30,15,453940974.5789417,3.3043943684337876e-08
366,Elevaciones Semiaridas Meridionales,2005-07-01,2,453940974.5789417,4.405859157911717e-09
367,Elevaciones Semiaridas Meridionales,2005-07-05,2,453940974.5789417,4.405859157911717e-09
368,Elevaciones Semiaridas Meridionales,2005-07-07,2,453940974.5789417,4.405859157911717e-09
369,Elevaciones Semiaridas Meridionales,2005-07-12,5,453940974.5789417,1.1014647894779291e-08
370,Elevaciones Semiaridas Meridionales,2005-07-16,2,453940974.5789417,4.405859157911717e-09
371,Elevaciones Semiaridas Meridionales,2005-09-25,1,453940974.5789417,2.2029295789558583e-09
372,Elevaciones Semiaridas Meridionales,2005-10-13,2,453940974.5789417,4.405859157911717e-09
373,Elevaciones Semiaridas Meridionales,2005-10-17,2,453940974.5789417,4.405859157911717e-09
374,Elevaciones Semiaridas Meridionales,2005-10-20,1,453940974.5789417,2.2029295789558583e-09
375,Elevaciones Semiaridas Meridionales,2005-10-22,1,453940974.5789417,2.2029295789558583e-09
376,Elevaciones Semiaridas Meridionales,2005-10-27,1,453940974.5789417,2.2029295789558583e-09
377,Elevaciones Semiaridas Meridionales,2005-11-02,1,453940974.5789417,2.2029295789558583e-09
378,Elevaciones Semiaridas Meridionales,2005-11-03,1,453940974.5789417,2.2029295789558583e-09
379,Elevaciones Semiaridas Meridionales,2005-11-04,2,453940974.5789417,4.405859157911717e-09
380,Elevaciones Semiaridas Meridionales,2005-11-07,1,453940974.5789417,2.2029295789558583e-09
381,Elevaciones Semiaridas Meridionales,2005-11-14,1,453940974.5789417,2.2029295789558583e-09
382,Elevaciones Semiaridas Meridionales,2005-11-16,2,453940974.5789417,4.405859157911717e-09
383,Elevaciones Semiaridas Meridionales,2005-11-18,1,453940974.5789417,2.2029295789558583e-09
384,Elevaciones Semiaridas Meridionales,2005-11-21,1,453940974.5789417,2.2029295789558583e-09
385,Elevaciones Semiaridas Meridionales,2005-11-23,4,453940974.5789417,8.811718315823433e-09
386,Elevaciones Semiaridas Meridionales,2005-11-25,1,453940974.5789417,2.2029295789558583e-09
387,Elevaciones Semiaridas Meridionales,2005-11-26,1,453940974.5789417,2.2029295789558583e-09
388,Elevaciones Semiaridas Meridionales,2005-11-27,1,453940974.5789417,2.2029295789558583e-09
389,Elevaciones Semiaridas Meridionales,2005-11-28,1,453940974.5789417,2.2029295789558583e-09
390,Elevaciones Semiaridas Meridionales,2005-11-30,2,453940974.5789417,4.405859157911717e-09
391,Elevaciones Semiaridas Meridionales,2005-12-02,1,453940974.5789417,2.2029295789558583e-09
392,Elevaciones Semiaridas Meridionales,2005-12-03,3,453940974.5789417,6.608788736867575e-09
393,Elevaciones Semiaridas Meridionales,2005-12-04,2,453940974.5789417,4.405859157911717e-09
394,Elevaciones Semiaridas Meridionales,2005-12-05,1,453940974.5789417,2.2029295789558583e-09
395,Elevaciones Semiaridas Meridionales,2005-12-09,3,453940974.5789417,6.608788736867575e-09
396,Elevaciones Semiaridas Meridionales,2005-12-11,1,453940974.5789417,2.2029295789558583e-09
397,Elevaciones Semiaridas Meridionales,2005-12-14,1,453940974.5789417,2.2029295789558583e-09
398,Elevaciones Semiaridas Meridionales,2005-12-18,1,453940974.5789417,2.2029295789558583e-09
399,Elevaciones Semiaridas Meridionales,2005-12-23,2,453940974.5789417,4.405859157911717e-09
400,Elevaciones Semiaridas Meridionales,2005-12-28,1,453940974.5789417,2.2029295789558583e-09
401,Elevaciones Semiaridas Meridionales,2005-12-29,1,453940974.5789417,2.2029295789558583e-09
402,Elevaciones Semiaridas Meridionales,2005-12-30,1,453940974.5789417,2.2029295789558583e-09
403,Elevaciones Semiaridas Meridionales,2006-01-03,1,453940974.5789417,2.2029295789558583e-09
404,Elevaciones Semiaridas Meridionales,2006-01-05,4,453940974.5789417,8.811718315823433e-09
405,Elevaciones Semiaridas Meridionales,2006-01-10,2,453940974.5789417,4.405859157911717e-09
406,Elevaciones Semiaridas Meridionales,2006-01-12,3,453940974.5789417,6.608788736867575e-09
407,Elevaciones Semiaridas Meridionales,2006-01-13,2,453940974.5789417,4.405859157911717e-09
408,Elevaciones Semiaridas Meridionales,2006-01-19,3,453940974.5789417,6.608788736867575e-09
409,Elevaciones Semiaridas Meridionales,2006-01-20,1,453940974.5789417,2.2029295789558583e-09
410,Elevaciones Semiaridas Meridionales,2006-01-31,1,453940974.5789417,2.2029295789558583e-09
411,Elevaciones Semiaridas Meridionales,2006-02-02,2,453940974.5789417,4.405859157911717e-09
412,Elevaciones Semiaridas Meridionales,2006-02-04,3,453940974.5789417,6.608788736867575e-09
413,Elevaciones Semiaridas Meridionales,2006-02-05,1,453940974.5789417,2.2029295789558583e-09
414,Elevaciones Semiaridas Meridionales,2006-02-06,3,453940974.5789417,6.608788736867575e-09
415,Elevaciones Semiaridas Meridionales,2006-02-09,3,453940974.5789417,6.608788736867575e-09
416,Elevaciones Semiaridas Meridionales,2006-02-11,2,453940974.5789417,4.405859157911717e-09
417,Elevaciones Semiaridas Meridionales,2006-02-13,2,453940974.5789417,4.405859157911717e-09
418,Elevaciones Semiaridas Meridionales,2006-02-16,2,453940974.5789417,4.405859157911717e-09
419,Elevaciones Semiaridas Meridionales,2006-02-18,2,453940974.5789417,4.405859157911717e-09
420,Elevaciones Semiaridas Meridionales,2006-02-27,2,453940974.5789417,4.405859157911717e-09
421,Elevaciones Semiaridas Meridionales,2006-03-01,1,453940974.5789417,2.2029295789558583e-09
422,Elevaciones Semiaridas Meridionales,2006-03-03,3,453940974.5789417,6.608788736867575e-09
423,Elevaciones Semiaridas Meridionales,2006-03-06,9,453940974.5789417,1.9826366210602724e-08
424,Elevaciones Semiaridas Meridionales,2006-03-07,2,453940974.5789417,4.405859157911717e-09
425,Elevaciones Semiaridas Meridionales,2006-03-08,7,453940974.5789417,1.542050705269101e-08
426,Elevaciones Semiaridas Meridionales,2006-03-10,6,453940974.5789417,1.321757747373515e-08
427,Elevaciones Semiaridas Meridionales,2006-03-11,1,453940974.5789417,2.2029295789558583e-09
428,Elevaciones Semiaridas Meridionales,2006-03-15,3,453940974.5789417,6.608788736867575e-09
429,Elevaciones Semiaridas Meridionales,2006-03-16,5,453940974.5789417,1.1014647894779291e-08
430,Elevaciones Semiaridas Meridionales,2006-03-17,1,453940974.5789417,2.2029295789558583e-09
431,Elevaciones Semiaridas Meridionales,2006-03-19,1,453940974.5789417,2.2029295789558583e-09
432,Elevaciones Semiaridas Meridionales,2006-03-22,1,453940974.5789417,2.2029295789558583e-09
433,Elevaciones Semiaridas Meridionales,2006-03-25,1,453940974.5789417,2.2029295789558583e-09
434,Elevaciones Semiaridas Meridionales,2006-03-29,1,453940974.5789417,2.2029295789558583e-09
435,Elevaciones Semiaridas Meridionales,2006-03-31,4,453940974.5789417,8.811718315823433e-09
436,Elevaciones Semiaridas Meridionales,2006-04-04,1,453940974.5789417,2.2029295789558583e-09
437,Elevaciones Semiaridas Meridionales,2006-04-05,2,453940974.5789417,4.405859157911717e-09
438,Elevaciones Semiaridas Meridionales,2006-04-07,1,453940974.5789417,2.2029295789558583e-09
439,Elevaciones Semiaridas Meridionales,2006-04-09,1,453940974.5789417,2.2029295789558583e-09
440,Elevaciones Semiaridas Meridionales,2006-04-12,3,453940974.5789417,6.608788736867575e-09
441,Elevaciones Semiaridas Meridionales,2006-04-14,6,453940974.5789417,1.321757747373515e-08
442,Elevaciones Semiaridas Meridionales,2006-04-16,6,453940974.5789417,1.321757747373515e-08
443,Elevaciones Semiaridas Meridionales,2006-04-17,2,453940974.5789417,4.405859157911717e-09
444,Elevaciones Semiaridas Meridionales,2006-04-18,1,453940974.5789417,2.2029295789558583e-09
445,Elevaciones Semiaridas Meridionales,2006-04-19,1,453940974.5789417,2.2029295789558583e-09
446,Elevaciones Semiaridas Meridionales,2006-04-20,1,453940974.5789417,2.2029295789558583e-09
447,Elevaciones Semiaridas Meridionales,2006-04-23,1,453940974.5789417,2.2029295789558583e-09
448,Elevaciones Semiaridas Meridionales,2006-04-24,1,453940974.5789417,2.2029295789558583e-09
449,Elevaciones Semiaridas Meridionales,2006-04-25,3,453940974.5789417,6.608788736867575e-09
450,Elevaciones Semiaridas Meridionales,2006-04-26,4,453940974.5789417,8.811718315823433e-09
451,Elevaciones Semiaridas Meridionales,2006-04-27,5,453940974.5789417,1.1014647894779291e-08
452,Elevaciones Semiaridas Meridionales,2006-04-28,4,453940974.5789417,8.811718315823433e-09
453,Elevaciones Semiaridas Meridionales,2006-04-29,6,453940974.5789417,1.321757747373515e-08
454,Elevaciones Semiaridas Meridionales,2006-04-30,1,453940974.5789417,2.2029295789558583e-09
455,Elevaciones Semiaridas Meridionales,2006-05-03,1,453940974.5789417,2.2029295789558583e-09
456,Elevaciones Semiaridas Meridionales,2006-05-04,1,453940974.5789417,2.2029295789558583e-09
457,Elevaciones Semiaridas Meridionales,2006-05-05,4,453940974.5789417,8.811718315823433e-09
458,Elevaciones Semiaridas Meridionales,2006-05-06,4,453940974.5789417,8.811718315823433e-09
459,Elevaciones Semiaridas Meridionales,2006-05-07,5,453940974.5789417,1.1014647894779291e-08
460,Elevaciones Semiaridas Meridionales,2006-05-08,3,453940974.5789417,6.608788736867575e-09
461,Elevaciones Semiaridas Meridionales,2006-05-09,4,453940974.5789417,8.811718315823433e-09
462,Elevaciones Semiaridas Meridionales,2006-05-10,1,453940974.5789417,2.2029295789558583e-09
463,Elevaciones Semiaridas Meridionales,2006-05-11,3,453940974.5789417,6.608788736867575e-09
464,Elevaciones Semiaridas Meridionales,2006-05-13,2,453940974.5789417,4.405859157911717e-09
465,Elevaciones Semiaridas Meridionales,2006-05-14,5,453940974.5789417,1.1014647894779291e-08
466,Elevaciones Semiaridas Meridionales,2006-05-15,2,453940974.5789417,4.405859157911717e-09
467,Elevaciones Semiaridas Meridionales,2006-05-16,4,453940974.5789417,8.811718315823433e-09
468,Elevaciones Semiaridas Meridionales,2006-05-18,1,453940974.5789417,2.2029295789558583e-09
469,Elevaciones Semiaridas Meridionales,2006-05-21,1,453940974.5789417,2.2029295789558583e-09
470,Elevaciones Semiaridas Meridionales,2006-05-22,3,453940974.5789417,6.608788736867575e-09
471,Elevaciones Semiaridas Meridionales,2006-05-23,1,453940974.5789417,2.2029295789558583e-09
472,Elevaciones Semiaridas Meridionales,2006-05-26,1,453940974.5789417,2.2029295789558583e-09
473,Elevaciones Semiaridas Meridionales,2006-05-27,3,453940974.5789417,6.608788736867575e-09
474,Elevaciones Semiaridas Meridionales,2006-06-10,2,453940974.5789417,4.405859157911717e-09
475,Elevaciones Semiaridas Meridionales,2006-06-11,2,453940974.5789417,4.405859157911717e-09
476,Elevaciones Semiaridas Meridionales,2006-06-13,3,453940974.5789417,6.608788736867575e-09
477,Elevaciones Semiaridas Meridionales,2006-06-17,1,453940974.5789417,2.2029295789558583e-09
478,Elevaciones Semiaridas Meridionales,2006-07-14,1,453940974.5789417,2.2029295789558583e-09
479,Elevaciones Semiaridas Meridionales,2006-11-03,1,453940974.5789417,2.2029295789558583e-09
480,Elevaciones Semiaridas Meridionales,2006-11-09,1,453940974.5789417,2.2029295789558583e-09
481,Elevaciones Semiaridas Meridionales,2006-11-15,1,453940974.5789417,2.2029295789558583e-09
