,tipo_suelo,fecha,num_incendios,area_km2_tipo_suelo,incendios_cada_km2
251,"Manejo agricola, pecuario y forestal (plantaciones)",2002-05-28,5,900196336.2952371,5.554343867447325e-09
252,"Manejo agricola, pecuario y forestal (plantaciones)",2002-05-29,2,900196336.2952371,2.22173754697893e-09
253,"Manejo agricola, pecuario y forestal (plantaciones)",2002-05-30,6,900196336.2952371,6.66521264093679e-09
254,"Manejo agricola, pecuario y forestal (plantaciones)",2002-05-31,6,900196336.2952371,6.66521264093679e-09
255,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-01,6,900196336.2952371,6.66521264093679e-09
256,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-02,1,900196336.2952371,1.110868773489465e-09
257,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-03,5,900196336.2952371,5.554343867447325e-09
258,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-04,1,900196336.2952371,1.110868773489465e-09
259,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-05,3,900196336.2952371,3.332606320468395e-09
260,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-06,2,900196336.2952371,2.22173754697893e-09
261,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-07,3,900196336.2952371,3.332606320468395e-09
262,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-08,1,900196336.2952371,1.110868773489465e-09
263,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-09,10,900196336.2952371,1.110868773489465e-08
264,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-10,2,900196336.2952371,2.22173754697893e-09
265,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-11,4,900196336.2952371,4.44347509395786e-09
266,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-12,5,900196336.2952371,5.554343867447325e-09
267,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-13,1,900196336.2952371,1.110868773489465e-09
268,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-14,7,900196336.2952371,7.776081414426256e-09
269,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-17,1,900196336.2952371,1.110868773489465e-09
270,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-18,10,900196336.2952371,1.110868773489465e-08
271,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-20,3,900196336.2952371,3.332606320468395e-09
272,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-21,5,900196336.2952371,5.554343867447325e-09
273,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-22,1,900196336.2952371,1.110868773489465e-09
274,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-23,3,900196336.2952371,3.332606320468395e-09
275,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-24,8,900196336.2952371,8.88695018791572e-09
276,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-25,2,900196336.2952371,2.22173754697893e-09
277,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-26,2,900196336.2952371,2.22173754697893e-09
278,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-27,17,900196336.2952371,1.8884769149320906e-08
279,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-28,4,900196336.2952371,4.44347509395786e-09
280,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-29,1,900196336.2952371,1.110868773489465e-09
281,"Manejo agricola, pecuario y forestal (plantaciones)",2002-06-30,2,900196336.2952371,2.22173754697893e-09
282,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-01,5,900196336.2952371,5.554343867447325e-09
283,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-02,8,900196336.2952371,8.88695018791572e-09
284,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-04,3,900196336.2952371,3.332606320468395e-09
285,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-05,3,900196336.2952371,3.332606320468395e-09
286,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-06,2,900196336.2952371,2.22173754697893e-09
287,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-07,4,900196336.2952371,4.44347509395786e-09
288,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-08,5,900196336.2952371,5.554343867447325e-09
289,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-09,2,900196336.2952371,2.22173754697893e-09
290,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-11,3,900196336.2952371,3.332606320468395e-09
291,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-13,2,900196336.2952371,2.22173754697893e-09
292,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-15,2,900196336.2952371,2.22173754697893e-09
293,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-16,4,900196336.2952371,4.44347509395786e-09
294,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-17,1,900196336.2952371,1.110868773489465e-09
295,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-18,3,900196336.2952371,3.332606320468395e-09
296,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-20,2,900196336.2952371,2.22173754697893e-09
297,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-21,1,900196336.2952371,1.110868773489465e-09
298,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-22,1,900196336.2952371,1.110868773489465e-09
299,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-24,3,900196336.2952371,3.332606320468395e-09
300,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-26,3,900196336.2952371,3.332606320468395e-09
301,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-27,6,900196336.2952371,6.66521264093679e-09
302,"Manejo agricola, pecuario y forestal (plantaciones)",2002-07-28,1,900196336.2952371,1.110868773489465e-09
303,"Manejo agricola, pecuario y forestal (plantaciones)",2002-08-01,1,900196336.2952371,1.110868773489465e-09
304,"Manejo agricola, pecuario y forestal (plantaciones)",2002-08-09,1,900196336.2952371,1.110868773489465e-09
305,"Manejo agricola, pecuario y forestal (plantaciones)",2002-08-12,1,900196336.2952371,1.110868773489465e-09
306,"Manejo agricola, pecuario y forestal (plantaciones)",2002-08-13,2,900196336.2952371,2.22173754697893e-09
307,"Manejo agricola, pecuario y forestal (plantaciones)",2002-08-14,1,900196336.2952371,1.110868773489465e-09
308,"Manejo agricola, pecuario y forestal (plantaciones)",2002-08-15,1,900196336.2952371,1.110868773489465e-09
309,"Manejo agricola, pecuario y forestal (plantaciones)",2002-08-18,2,900196336.2952371,2.22173754697893e-09
310,"Manejo agricola, pecuario y forestal (plantaciones)",2002-08-19,1,900196336.2952371,1.110868773489465e-09
311,"Manejo agricola, pecuario y forestal (plantaciones)",2002-08-20,1,900196336.2952371,1.110868773489465e-09
312,"Manejo agricola, pecuario y forestal (plantaciones)",2002-08-22,1,900196336.2952371,1.110868773489465e-09
313,"Manejo agricola, pecuario y forestal (plantaciones)",2002-08-24,2,900196336.2952371,2.22173754697893e-09
314,"Manejo agricola, pecuario y forestal (plantaciones)",2002-08-27,2,900196336.2952371,2.22173754697893e-09
315,"Manejo agricola, pecuario y forestal (plantaciones)",2002-08-29,1,900196336.2952371,1.110868773489465e-09
316,"Manejo agricola, pecuario y forestal (plantaciones)",2002-08-30,1,900196336.2952371,1.110868773489465e-09
317,"Manejo agricola, pecuario y forestal (plantaciones)",2002-09-02,3,900196336.2952371,3.332606320468395e-09
318,"Manejo agricola, pecuario y forestal (plantaciones)",2002-09-03,2,900196336.2952371,2.22173754697893e-09
319,"Manejo agricola, pecuario y forestal (plantaciones)",2002-09-07,1,900196336.2952371,1.110868773489465e-09
320,"Manejo agricola, pecuario y forestal (plantaciones)",2002-09-12,1,900196336.2952371,1.110868773489465e-09
321,"Manejo agricola, pecuario y forestal (plantaciones)",2002-09-20,1,900196336.2952371,1.110868773489465e-09
322,"Manejo agricola, pecuario y forestal (plantaciones)",2002-09-22,1,900196336.2952371,1.110868773489465e-09
323,"Manejo agricola, pecuario y forestal (plantaciones)",2002-09-25,2,900196336.2952371,2.22173754697893e-09
324,"Manejo agricola, pecuario y forestal (plantaciones)",2002-09-27,1,900196336.2952371,1.110868773489465e-09
325,"Manejo agricola, pecuario y forestal (plantaciones)",2002-10-07,1,900196336.2952371,1.110868773489465e-09
326,"Manejo agricola, pecuario y forestal (plantaciones)",2002-10-10,1,900196336.2952371,1.110868773489465e-09
327,"Manejo agricola, pecuario y forestal (plantaciones)",2002-10-17,1,900196336.2952371,1.110868773489465e-09
328,"Manejo agricola, pecuario y forestal (plantaciones)",2002-10-18,2,900196336.2952371,2.22173754697893e-09
329,"Manejo agricola, pecuario y forestal (plantaciones)",2002-10-27,1,900196336.2952371,1.110868773489465e-09
330,"Manejo agricola, pecuario y forestal (plantaciones)",2002-11-03,1,900196336.2952371,1.110868773489465e-09
331,"Manejo agricola, pecuario y forestal (plantaciones)",2002-11-19,1,900196336.2952371,1.110868773489465e-09
332,"Manejo agricola, pecuario y forestal (plantaciones)",2002-11-20,1,900196336.2952371,1.110868773489465e-09
333,"Manejo agricola, pecuario y forestal (plantaciones)",2002-11-22,2,900196336.2952371,2.22173754697893e-09
334,"Manejo agricola, pecuario y forestal (plantaciones)",2002-11-24,2,900196336.2952371,2.22173754697893e-09
335,"Manejo agricola, pecuario y forestal (plantaciones)",2002-12-01,3,900196336.2952371,3.332606320468395e-09
336,"Manejo agricola, pecuario y forestal (plantaciones)",2002-12-03,2,900196336.2952371,2.22173754697893e-09
337,"Manejo agricola, pecuario y forestal (plantaciones)",2002-12-05,5,900196336.2952371,5.554343867447325e-09
338,"Manejo agricola, pecuario y forestal (plantaciones)",2002-12-06,3,900196336.2952371,3.332606320468395e-09
339,"Manejo agricola, pecuario y forestal (plantaciones)",2002-12-10,4,900196336.2952371,4.44347509395786e-09
340,"Manejo agricola, pecuario y forestal (plantaciones)",2002-12-11,3,900196336.2952371,3.332606320468395e-09
341,"Manejo agricola, pecuario y forestal (plantaciones)",2002-12-16,1,900196336.2952371,1.110868773489465e-09
342,"Manejo agricola, pecuario y forestal (plantaciones)",2002-12-17,7,900196336.2952371,7.776081414426256e-09
343,"Manejo agricola, pecuario y forestal (plantaciones)",2002-12-19,1,900196336.2952371,1.110868773489465e-09
344,"Manejo agricola, pecuario y forestal (plantaciones)",2002-12-20,2,900196336.2952371,2.22173754697893e-09
345,"Manejo agricola, pecuario y forestal (plantaciones)",2002-12-21,1,900196336.2952371,1.110868773489465e-09
346,"Manejo agricola, pecuario y forestal (plantaciones)",2002-12-22,1,900196336.2952371,1.110868773489465e-09
347,"Manejo agricola, pecuario y forestal (plantaciones)",2002-12-24,1,900196336.2952371,1.110868773489465e-09
348,"Manejo agricola, pecuario y forestal (plantaciones)",2003-01-02,1,900196336.2952371,1.110868773489465e-09
349,"Manejo agricola, pecuario y forestal (plantaciones)",2003-01-05,3,900196336.2952371,3.332606320468395e-09
350,"Manejo agricola, pecuario y forestal (plantaciones)",2003-01-09,1,900196336.2952371,1.110868773489465e-09
351,"Manejo agricola, pecuario y forestal (plantaciones)",2003-01-18,1,900196336.2952371,1.110868773489465e-09
352,"Manejo agricola, pecuario y forestal (plantaciones)",2003-01-21,1,900196336.2952371,1.110868773489465e-09
353,"Manejo agricola, pecuario y forestal (plantaciones)",2003-01-22,3,900196336.2952371,3.332606320468395e-09
354,"Manejo agricola, pecuario y forestal (plantaciones)",2003-01-23,1,900196336.2952371,1.110868773489465e-09
355,"Manejo agricola, pecuario y forestal (plantaciones)",2003-01-24,1,900196336.2952371,1.110868773489465e-09
356,"Manejo agricola, pecuario y forestal (plantaciones)",2003-01-25,3,900196336.2952371,3.332606320468395e-09
357,"Manejo agricola, pecuario y forestal (plantaciones)",2003-01-26,1,900196336.2952371,1.110868773489465e-09
358,"Manejo agricola, pecuario y forestal (plantaciones)",2003-01-28,1,900196336.2952371,1.110868773489465e-09
359,"Manejo agricola, pecuario y forestal (plantaciones)",2003-01-31,1,900196336.2952371,1.110868773489465e-09
360,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-02,1,900196336.2952371,1.110868773489465e-09
361,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-05,2,900196336.2952371,2.22173754697893e-09
362,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-06,1,900196336.2952371,1.110868773489465e-09
363,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-07,1,900196336.2952371,1.110868773489465e-09
364,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-10,2,900196336.2952371,2.22173754697893e-09
365,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-12,1,900196336.2952371,1.110868773489465e-09
366,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-13,2,900196336.2952371,2.22173754697893e-09
367,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-14,5,900196336.2952371,5.554343867447325e-09
368,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-16,1,900196336.2952371,1.110868773489465e-09
369,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-18,3,900196336.2952371,3.332606320468395e-09
370,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-19,8,900196336.2952371,8.88695018791572e-09
371,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-20,1,900196336.2952371,1.110868773489465e-09
372,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-21,7,900196336.2952371,7.776081414426256e-09
373,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-22,1,900196336.2952371,1.110868773489465e-09
374,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-23,5,900196336.2952371,5.554343867447325e-09
375,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-25,7,900196336.2952371,7.776081414426256e-09
376,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-26,2,900196336.2952371,2.22173754697893e-09
377,"Manejo agricola, pecuario y forestal (plantaciones)",2003-02-28,5,900196336.2952371,5.554343867447325e-09
378,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-01,3,900196336.2952371,3.332606320468395e-09
379,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-02,5,900196336.2952371,5.554343867447325e-09
380,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-03,1,900196336.2952371,1.110868773489465e-09
381,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-04,14,900196336.2952371,1.555216282885251e-08
382,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-05,3,900196336.2952371,3.332606320468395e-09
383,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-06,12,900196336.2952371,1.333042528187358e-08
384,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-07,2,900196336.2952371,2.22173754697893e-09
385,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-08,4,900196336.2952371,4.44347509395786e-09
386,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-09,4,900196336.2952371,4.44347509395786e-09
387,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-10,5,900196336.2952371,5.554343867447325e-09
388,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-11,7,900196336.2952371,7.776081414426256e-09
389,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-12,1,900196336.2952371,1.110868773489465e-09
390,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-13,5,900196336.2952371,5.554343867447325e-09
391,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-14,3,900196336.2952371,3.332606320468395e-09
392,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-15,4,900196336.2952371,4.44347509395786e-09
393,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-16,11,900196336.2952371,1.2219556508384116e-08
394,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-17,2,900196336.2952371,2.22173754697893e-09
395,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-18,45,900196336.2952371,4.998909480702593e-08
396,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-19,11,900196336.2952371,1.2219556508384116e-08
397,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-20,13,900196336.2952371,1.4441294055363046e-08
398,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-21,12,900196336.2952371,1.333042528187358e-08
399,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-22,8,900196336.2952371,8.88695018791572e-09
400,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-23,2,900196336.2952371,2.22173754697893e-09
401,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-24,8,900196336.2952371,8.88695018791572e-09
402,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-25,9,900196336.2952371,9.997818961405185e-09
403,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-26,6,900196336.2952371,6.66521264093679e-09
404,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-27,8,900196336.2952371,8.88695018791572e-09
405,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-28,9,900196336.2952371,9.997818961405185e-09
406,"Manejo agricola, pecuario y forestal (plantaciones)",2003-03-29,6,900196336.2952371,6.66521264093679e-09
